x,y,popt_q,popt_u,pcov_q,pcov_u
0.23,0.08,"[0.04432910583712917, 0.9983556982147096, -0.00361799919357508, -0.057820633478103754, -0.02301606994551185, -0.03492071828745074]","[0.050976216319700174, 1.676670867683117, 2.075291708405266, -0.0818247021332632, 0.002427874043107181, -0.021032181010183226]","[[1.0587008957462092e-06, -1.3627548732378005e-07, -1.5365688839573014e-07, -4.054834606187675e-06, -4.580365177736234e-06, -7.410296649859997e-06], [-1.3627548732377981e-07, 1.9140529120866433e-07, 1.8062802114457525e-07, 5.694827807734245e-07, 6.492281132592143e-07, 1.0667485705260662e-06], [-1.5365688839572982e-07, 1.8062802114457528e-07, 2.2108809443931218e-07, 6.412652081323832e-07, 7.29034873461289e-07, 1.1980392088751766e-06], [-4.0548346061876755e-06, 5.694827807734256e-07, 6.412652081323842e-07, 1.6527475293736297e-05, 1.8280839538064056e-05, 3.020922552376434e-05], [-4.580365177736229e-06, 6.492281132592147e-07, 7.29034873461289e-07, 1.828083953806403e-05, 2.1082290202323237e-05, 3.4111351649277994e-05], [-7.410296649859988e-06, 1.0667485705260677e-06, 1.1980392088751777e-06, 3.0209225523764314e-05, 3.4111351649278014e-05, 5.597544939166181e-05]]"
0.23,-0.08,"[0.03484791008603541, 0.9937372674521073, -0.009134455930407286, -0.13417480335717513, -0.15457067734344512, -0.24780862468811288]","[-0.05443820767627073, -4.587430075139887, -5.54159851182369, 0.30335411496541775, 0.1136897542037873, 0.3429860648818694]","[[1.7661788713914589e-06, -4.3692276535530554e-07, -5.289571763723912e-07, -3.908109986348294e-05, -5.442079803814363e-05, -9.013284088715434e-05], [-4.369227653553034e-07, 1.827989135582551e-06, 2.11896845229415e-06, 1.0710098752533895e-05, 1.497842410217005e-05, 2.4843319716734708e-05], [-5.289571763723912e-07, 2.1189684522941503e-06, 2.5608014466331894e-06, 1.295917569034201e-05, 1.8070147277197004e-05, 3.001209825122738e-05], [-3.9081099863482915e-05, 1.071009875253391e-05, 1.2959175690342006e-05, 0.0009214400423358357, 0.0012782764201385358, 0.002125022213396056], [-5.442079803814367e-05, 1.4978424102170123e-05, 1.8070147277197055e-05, 0.0012782764201385354, 0.0017864394417584741, 0.0029588273441732457], [-9.013284088715422e-05, 2.4843319716734786e-05, 3.0012098251227422e-05, 0.0021250222133960554, 0.0029588273441732457, 0.004910114841267479]]"
0.23,0.16,"[0.05435992552519238, 0.9988630477745274, -0.00452668761469105, -0.05541100494284337, -0.011391433853763932, -0.007977215203553392]","[0.02243651326708953, 0.7121670990372386, 1.38208648842456, -0.03905346984159674, 0.0086124360628078, 0.0042994762753970255]","[[1.0875294198718231e-06, -4.640666527620028e-08, -4.908190065540508e-08, -1.6396162966223354e-06, -2.0808630965309726e-06, -2.14273431046264e-06], [-4.640666527620029e-08, 7.008504942290639e-08, 4.7844132112846074e-08, 7.300627527192769e-08, 9.80729150678593e-08, 1.0611990338168369e-07], [-4.9081900655405094e-08, 4.784413211284607e-08, 9.1221160386066e-08, 8.083269189202178e-08, 1.0301442223897951e-07, 1.1844363020215546e-07], [-1.6396162966223358e-06, 7.300627527192766e-08, 8.083269189202172e-08, 2.626445310992284e-06, 3.1626245470670628e-06, 3.4389010084281274e-06], [-2.080863096530973e-06, 9.807291506785928e-08, 1.030144222389795e-07, 3.1626245470670636e-06, 4.2334758032550905e-06, 4.360175225721242e-06], [-2.1427343104626405e-06, 1.0611990338168368e-07, 1.1844363020215544e-07, 3.438901008428128e-06, 4.360175225721242e-06, 4.846421965401802e-06]]"
0.23,-0.16,"[0.03558146727708208, 1.0068650659030411, 0.014115641885602116, -0.04782187202561838, -0.06951847857099946, -0.05900388307847077]","[-0.05477553616220157, 1.2737085221452242, 3.5572237788496497, -0.05877152602435203, 0.04116692524014799, -0.04137139675445727]","[[1.1940701032013823e-06, 1.8338862933207776e-07, 5.229491545893705e-07, -3.1625920733508948e-06, -1.5208849869998145e-05, -1.0927695240699801e-05], [1.8338862933207753e-07, 1.6301596019602065e-07, 3.1753927530870564e-07, -5.302456080690349e-07, -2.5124136815824087e-06, -1.8544826993360713e-06], [5.229491545893706e-07, 3.175392753087058e-07, 8.947011595018584e-07, -1.4496594865607327e-06, -7.201467500003508e-06, -5.140288453504211e-06], [-3.162592073350892e-06, -5.302456080690351e-07, -1.4496594865607308e-06, 8.906803389452436e-06, 4.156567733146266e-05, 3.0790240253067707e-05], [-1.5208849869998152e-05, -2.512413681582412e-06, -7.201467500003507e-06, 4.15656773314627e-05, 0.00020596265990190804, 0.00014798795283423925], [-1.0927695240699801e-05, -1.8544826993360728e-06, -5.140288453504207e-06, 3.079024025306773e-05, 0.00014798795283423914, 0.000108916441414152]]"
0.23,0.05,"[0.04165033109753887, 0.9971403873251136, -0.004433513611993962, -0.08105811847943005, -0.04935081935918125, -0.0882930622529336]","[0.07669975416212055, 2.6679829769281116, 2.9669191345384998, -0.14026933017704557, -0.02286460118133579, -0.08066197589274353]","[[1.4233050715829248e-06, -4.0800522551658507e-07, -4.386878809881961e-07, -1.1630093116378959e-05, -1.2601459092309616e-05, -2.268392732876042e-05], [-4.080052255165823e-07, 6.360523750887288e-07, 6.355121870502621e-07, 3.6601824304817078e-06, 3.975026014291961e-06, 7.204682587628845e-06], [-4.386878809881936e-07, 6.355121870502622e-07, 7.010850536789049e-07, 3.92337201278556e-06, 4.2650346169123324e-06, 7.723274394320222e-06], [-1.1630093116378903e-05, 3.6601824304817154e-06, 3.923372012785564e-06, 0.00010126231407323215, 0.00010862141388518237, 0.00019750577185026374], [-1.2601459092309575e-05, 3.975026014291974e-06, 4.265034616912342e-06, 0.00010862141388518253, 0.00011885270535046724, 0.00021396233391560688], [-2.2683927328760306e-05, 7.204682587628861e-06, 7.72327439432023e-06, 0.0001975057718502638, 0.00021396233391560659, 0.0003873673814390492]]"
0.23,-0.05,"[0.034565062632029374, 0.9944294104599788, -0.00770828497774308, -0.18847522786443535, -0.1832603310714064, -0.33551066614021186]","[-0.1144869760293921, -6.333976739630674, -6.79651460412182, 0.5338896428378554, 0.20283694913748265, 0.6180270772845493]","[[1.2650813788210195e-06, -1.2142831926495423e-06, -1.3082000018437997e-06, -5.242170348501824e-05, -5.885708123326423e-05, -0.00010974463472749875], [-1.2142831926495646e-06, 3.7437674891072917e-06, 3.960850714294473e-06, 5.558964279299195e-05, 6.252260072483547e-05, 0.00011665376775588284], [-1.3082000018438245e-06, 3.960850714294465e-06, 4.2546193389848845e-06, 5.980846038916577e-05, 6.728550025648674e-05, 0.0001255196764711129], [-5.2421703485018385e-05, 5.558964279299119e-05, 5.980846038916498e-05, 0.0023239246607865845, 0.0026037746391750754, 0.0048651139877611965], [-5.885708123326467e-05, 6.252260072483454e-05, 6.728550025648574e-05, 0.002603774639175076, 0.0029293882257753713, 0.005462220483407219], [-0.00010974463472749914, 0.00011665376775588131, 0.00012551967647111127, 0.0048651139877611965, 0.005462220483407219, 0.010195792817679588]]"
0.23,0.1,"[0.04656184174879794, 0.998607986907464, -0.003443059955874797, -0.05446247561680814, -0.01747267673220305, -0.02335832907564004]","[0.0413604942567349, 1.3107223007588962, 1.77682855837518, -0.06405219411774529, 0.005810652115541389, -0.00790236779954635]","[[1.2138881636633054e-06, -1.0716723785779853e-07, -1.2330711255784594e-07, -3.3106043726892323e-06, -3.845247180997813e-06, -5.67992299345745e-06], [-1.0716723785779849e-07, 1.4963587644403797e-07, 1.3312933268294698e-07, 3.167133373428312e-07, 3.7422207232542294e-07, 5.65808072314474e-07], [-1.233071125578459e-07, 1.3312933268294698e-07, 1.780584877433825e-07, 3.658634173475213e-07, 4.2829301738525464e-07, 6.498957999114224e-07], [-3.3106043726892323e-06, 3.1671333734283126e-07, 3.658634173475214e-07, 9.604796030783489e-06, 1.0833291276822504e-05, 1.6486007428723175e-05], [-3.8452471809978155e-06, 3.7422207232542294e-07, 4.282930173852547e-07, 1.0833291276822506e-05, 1.2954595977803395e-05, 1.913809532612553e-05], [-5.6799229934574515e-06, 5.65808072314474e-07, 6.498957999114224e-07, 1.6486007428723175e-05, 1.913809532612553e-05, 2.8928962097384018e-05]]"
0.23,-0.1,"[0.0349698928541195, 0.992542819469658, -0.012258099565817785, -0.16842393400419178, -0.2648977206781416, -0.3760201827994245]","[-0.029697659458552465, -5.118638220429798, -7.012949701052613, 0.4085585278966356, 0.36177387376506825, 0.6668003881759441]","[[1.3062836765015032e-06, 5.965834102746748e-08, 8.622248184714724e-08, -3.558383085463584e-05, -6.429916592382167e-05, -9.390127823611878e-05], [5.965834102746935e-08, 1.5748424463514079e-06, 2.0826794036223735e-06, -1.5415469005600896e-06, -2.741453691361011e-06, -3.996664385565276e-06], [8.622248184715836e-08, 2.082679403622374e-06, 2.8570034709177547e-06, -2.188727159317187e-06, -4.073935614842347e-06, -5.810019734257132e-06], [-3.558383085463538e-05, -1.5415469005599875e-06, -2.188727159316814e-06, 0.0010336406386604346, 0.0018619198785603825, 0.0027275053355277513], [-6.429916592382194e-05, -2.741453691360865e-06, -4.073935614841734e-06, 0.0018619198785604185, 0.003374365908041025, 0.004928025580704648], [-9.390127823611852e-05, -3.996664385564917e-06, -5.8100197342560175e-06, 0.002727505335527777, 0.004928025580704598, 0.007208429948034016]]"
0.23,0.03,"[0.039987295956521736, 0.9956701567666129, -0.005832381138616713, -0.12918786473978844, -0.10049139045899978, -0.18898508696366664]","[0.11148529150824422, 4.112131617703353, 4.351138771431083, -0.27748671293510546, -0.11858855250517765, -0.27988132288585665]","[[1.1552551139839093e-06, -7.317170398171298e-07, -7.631033759630516e-07, -2.0897248596604663e-05, -2.2072692036389658e-05, -4.1749931758020826e-05], [-7.317170398171205e-07, 1.469412944709687e-06, 1.492351007628781e-06, 1.4597249473187467e-05, 1.542465571366331e-05, 2.9269315683290188e-05], [-7.631033759630427e-07, 1.492351007628781e-06, 1.5697560099609942e-06, 1.5193307539517673e-05, 1.6070058373453237e-05, 3.047614744909168e-05], [-2.0897248596604592e-05, 1.459724947318757e-05, 1.5193307539517788e-05, 0.0004039074948672656, 0.00042462073614647305, 0.0008069465044496061], [-2.2072692036389604e-05, 1.5424655713663403e-05, 1.6070058373453342e-05, 0.000424620736146473, 0.0004505551411774939, 0.0008522601928118687], [-4.1749931758020724e-05, 2.9269315683290347e-05, 3.0476147449091857e-05, 0.0008069465044496061, 0.0008522601928118687, 0.0016160816660458917]]"
0.23,-0.03,"[0.034437910925003964, 0.9834289539482829, -0.01873442395251926, -0.5094827683471351, -0.5102192667985929, -0.9842735315944957]","[-0.2546453093734543, -12.280990093828139, -12.65927183966896, 2.2275430636580063, 1.4664921377394502, 3.442231037679281]","[[1.3634450183405034e-06, -5.888256093943436e-06, -6.082873738746304e-06, -0.00021070836444781694, -0.0002222680646500004, -0.0004314041500684271], [-5.8882560939430694e-06, 4.3318612002362126e-05, 4.462320049629938e-05, 0.00104289486254572, 0.0011010499987913693, 0.0021372307203715714], [-6.082873738746189e-06, 4.462320049629897e-05, 4.6054209673311e-05, 0.0010767563002660064, 0.001137012703087937, 0.0022068243491951815], [-0.0002107083644478275, 0.0010428948625458346, 0.0010767563002661304, 0.035784777613232586, 0.03772333416727143, 0.07326975556915706], [-0.00022226806464999146, 0.00110104999879138, 0.0011370127030879544, 0.03772333416726778, 0.039823157591398275, 0.0772935633080056], [-0.00043140415006841747, 0.002137230720371711, 0.002206824349195339, 0.07326975556915351, 0.07729356330800935, 0.1500740056416964]]"
0.23,0.12,"[0.04882701933834378, 0.998580632571401, -0.0038212542009370015, -0.05337401893355826, -0.014179986153022876, -0.015904623038299624]","[0.03363826077367915, 1.0530610597285486, 1.586856616004002, -0.052573685138892046, 0.007630096012501197, -0.0011573377456570721]","[[8.944353507821902e-07, -5.8268477455264505e-08, -6.722211873262963e-08, -1.8908047141140158e-06, -2.2586998773421576e-06, -3.0006850487547444e-06], [-5.8268477455264505e-08, 8.316143007725622e-08, 6.86609384834953e-08, 1.3213547977633053e-07, 1.6238223544315105e-07, 2.2276842921537279e-07], [-6.722211873262968e-08, 6.86609384834953e-08, 1.0188147533101251e-07, 1.5453732072017325e-07, 1.8615044240828923e-07, 2.58457619803995e-07], [-1.8908047141140167e-06, 1.3213547977633055e-07, 1.5453732072017322e-07, 4.250353181991398e-06, 4.88959559750554e-06, 6.7510137120445734e-06], [-2.258699877342157e-06, 1.6238223544315095e-07, 1.861504424082891e-07, 4.889595597505536e-06, 6.065302483350599e-06, 8.058999519718101e-06], [-3.000685048754745e-06, 2.227684292153729e-07, 2.58457619803995e-07, 6.751013712044573e-06, 8.058999519718108e-06, 1.1093219121193104e-05]]"
0.23,-0.12,"[0.03420019301878985, 0.9861633051241036, -0.023326509914215744, -0.6583327448318635, -1.7291497709986037, -2.0795494708165156]","[0.04480835540123417, -12.214135182458476, -19.896611434692417, 4.316753550281309, 10.688157406509038, 13.119806590770317]","[[1.2834130216168032e-06, 4.2005481176380765e-06, 6.853131586308477e-06, -0.00019025410703100393, -0.0005003925408756973, -0.0006150221543769597], [4.200548117643421e-06, 2.6999872836139594e-05, 4.391092846155111e-05, -0.0006909843926888892, -0.001818085451867756, -0.002234562553234594], [6.8531315863172965e-06, 4.3910928461550845e-05, 7.167248835576605e-05, -0.001126010670732127, -0.0029670341930209646, -0.0036440336047509152], [-0.00019025410703101548, -0.0006909843926880492, -0.0011260106707307689, 0.03082778856728518, 0.08101755224144887, 0.09965337048401894], [-0.0005003925408757139, -0.0018180854518655462, -0.0029670341930173915, 0.08101755224144883, 0.21323254842236167, 0.2620877420569621], [-0.0006150221543769922, -0.002234562553231877, -0.0036440336047465216, 0.09965337048401895, 0.2620877420569621, 0.3222561329291961]]"
0.23,0.21,"[0.06182490217371199, 0.9988818623432774, -0.006299929477952389, -0.061136669849324414, -0.009866506740056635, -0.0013908729688676881]","[0.011857723189540856, 0.4607362912298131, 1.3068662561201982, -0.028679105993009515, 0.010296731299708886, 0.008074832737461884]","[[5.69867666087618e-07, -1.8907605172566872e-08, -1.3712076301631298e-08, -6.901281414974318e-07, -9.746850898432592e-07, -6.830574600861753e-07], [-1.8907605172566872e-08, 2.9160708664773806e-08, 1.5049366139043084e-08, 2.3107068389393716e-08, 3.564943886735438e-08, 2.6468858043582083e-08], [-1.3712076301631311e-08, 1.5049366139043084e-08, 4.2148814801487346e-08, 1.8611715749684814e-08, 2.5730532908358417e-08, 2.514177180637639e-08], [-6.90128141497432e-07, 2.3107068389393726e-08, 1.8611715749684804e-08, 8.872802845784248e-07, 1.1738326202285617e-06, 8.809218991676726e-07], [-9.74685089843259e-07, 3.564943886735438e-08, 2.5730532908358398e-08, 1.173832620228561e-06, 1.772858352779003e-06, 1.2426545364383114e-06], [-6.830574600861755e-07, 2.646885804358209e-08, 2.5141771806376386e-08, 8.809218991676726e-07, 1.2426545364383118e-06, 1.03857484740646e-06]]"
0.23,-0.21,"[0.038191787543807, 1.0019473998115032, 0.00645017932133094, -0.03907803438601612, -0.008900691716767325, -0.006242750330893594]","[-0.039027615065952474, 0.10737259733558034, 1.257283829505023, -0.003614569616126264, 0.042909482691355964, 0.003865164215514144]","[[1.6710250090293505e-06, -1.3470195155425925e-08, 8.289769712802762e-08, -1.6968022263620516e-06, -2.6506503886745706e-06, -4.7464599322291546e-07], [-1.3470195155425925e-08, 6.924284971498027e-08, 8.859581399719406e-09, 1.001143229343489e-08, 2.50190246730617e-08, -7.988916153938862e-09], [8.289769712802759e-08, 8.859581399719407e-09, 1.1631560612032396e-07, -8.578621436651098e-08, -1.412192646959547e-07, -1.4992863965906084e-08], [-1.6968022263620516e-06, 1.001143229343488e-08, -8.578621436651098e-08, 1.82565727736919e-06, 2.641269957126509e-06, 5.125685234213085e-07], [-2.650650388674571e-06, 2.501902467306169e-08, -1.4121926469595474e-07, 2.6412699571265092e-06, 4.46794032834843e-06, 7.999296846677194e-07], [-4.7464599322291546e-07, -7.988916153938864e-09, -1.4992863965906064e-08, 5.12568523421308e-07, 7.99929684667719e-07, 5.940130112031008e-07]]"
0.23,0.14,"[0.05132972365053972, 0.9988395407975653, -0.004079546905275735, -0.053471654607957886, -0.012203199644509262, -0.010564554655341694]","[0.027606617220194307, 0.860891230884992, 1.4626104210267072, -0.04507454615189532, 0.007881134448566418, 0.0016453134709282224]","[[1.0224110049330848e-06, -5.243545131240139e-08, -5.898476182391703e-08, -1.7821573174413738e-06, -2.1914393299605114e-06, -2.580460334184307e-06], [-5.24354513124014e-08, 7.703392635733395e-08, 5.8174029848062014e-08, 9.678871044718698e-08, 1.2411151702260714e-07, 1.5231095998120961e-07], [-5.898476182391705e-08, 5.817402984806203e-08, 9.71737560364987e-08, 1.1194270251724456e-07, 1.3865451798425804e-07, 1.751680332578352e-07], [-1.7821573174413738e-06, 9.678871044718693e-08, 1.1194270251724452e-07, 3.3019365565623224e-06, 3.879466822835119e-06, 4.787504763078552e-06], [-2.1914393299605126e-06, 1.2411151702260714e-07, 1.3865451798425807e-07, 3.879466822835121e-06, 4.994448292808248e-06, 5.882078617315639e-06], [-2.5804603341843084e-06, 1.523109599812096e-07, 1.7516803325783517e-07, 4.787504763078553e-06, 5.8820786173156365e-06, 7.301522433724273e-06]]"
0.23,-0.14,"[0.034444253266967116, 1.023028306561008, 0.04309390549689816, -0.17832410307798433, -0.550714998107931, -0.5615895045275672]","[-0.0950638206799719, 5.227093824373242, 10.713701738922941, -0.6766250842311201, -1.4730779182940288, -1.8226449746454565]","[[8.14835670479308e-07, 1.1831509690648985e-06, 2.4146264274337274e-06, -2.3286626254722756e-05, -9.427514096475631e-05, -9.203012894256307e-05], [1.1831509690648947e-06, 2.991245710169776e-06, 6.031015990441798e-06, -3.691136181258795e-05, -0.0001491753291814743, -0.0001459254934407552], [2.4146264274337338e-06, 6.031015990441821e-06, 1.2339792837371879e-05, -7.504393542998145e-05, -0.00030465318928536364, -0.0002973289673695098], [-2.3286626254722607e-05, -3.691136181258785e-05, -7.504393542998089e-05, 0.0007131692252149647, 0.002878293250761527, 0.002818424257084678], [-9.427514096475612e-05, -0.0001491753291814748, -0.00030465318928536337, 0.002878293250761543, 0.011687263057946476, 0.011409372487290313], [-9.203012894256271e-05, -0.00014592549344075498, -0.00029732896736950804, 0.002818424257084685, 0.01140937248729028, 0.011155692446273367]]"
-0.23,0.25,"[0.03605198077555492, 1.0015772494268245, 0.005003693598023684, -0.036543131564089275, -0.005867244296611826, 0.0023136108718575738]","[-0.029446131252645044, 0.023672930449666073, 1.0398706841527499, -0.0005531642603142384, 0.029833787900960133, 0.00022308703684616017]","[[1.0801031783162257e-06, -1.3099946445215424e-08, 1.6718446128929963e-08, -1.0843343915523187e-06, -1.1690171671877267e-06, -6.380835943538051e-08], [-1.3099946445215424e-08, 4.403087259028894e-08, 9.912230560989101e-10, 1.1398205799439085e-08, 1.6126948274444167e-08, -3.2132660005889307e-09], [1.6718446128929963e-08, 9.912230560989101e-10, 4.945108348164463e-08, -1.7626537759152615e-08, -1.9525186240078556e-08, 3.3714565876430694e-09], [-1.084334391552319e-06, 1.1398205799439082e-08, -1.762653775915262e-08, 1.1530568237937501e-06, 1.1506350985274407e-06, 6.796934155451051e-08], [-1.1690171671877267e-06, 1.6126948274444167e-08, -1.952518624007856e-08, 1.1506350985274407e-06, 1.3441902769828755e-06, 7.334022628525319e-08], [-6.380835943538051e-08, -3.2132660005889307e-09, 3.371456587643069e-09, 6.796934155451054e-08, 7.33402262852532e-08, 2.0238790052118208e-07]]"
-0.23,-0.25,"[0.016883417316759415, 1.0011946421840259, -0.005655887522219314, -0.01738449669298988, -0.0076883532359923535, -0.005519781015829423]","[-0.08074997223927288, 0.22408470778758294, 1.2443687961688643, -0.003557890310509768, 0.08690861737093702, -0.0013883706075132536]","[[1.9888486084678053e-06, 4.856740133032819e-08, 1.900499998665656e-07, -2.0945836512391067e-06, -3.107118975636282e-06, -1.0930161601410502e-06], [4.8567401330328185e-08, 8.862290893649108e-08, 2.81760872838721e-08, -6.098435608815505e-08, -7.882135039144753e-08, -5.761790036018578e-08], [1.9004999986656561e-07, 2.81760872838721e-08, 1.5207808471702674e-07, -2.0620526389596248e-07, -3.203161305088701e-07, -1.1481115800397695e-07], [-2.0945836512391067e-06, -6.098435608815504e-08, -2.0620526389596245e-07, 2.3393655608483158e-06, 3.2204413403987756e-06, 1.226049123504782e-06], [-3.107118975636282e-06, -7.882135039144756e-08, -3.203161305088701e-07, 3.220441340398776e-06, 5.161412219264412e-06, 1.8162435570785763e-06], [-1.0930161601410504e-06, -5.7617900360185794e-08, -1.1481115800397696e-07, 1.2260491235047827e-06, 1.8162435570785759e-06, 1.1730315378298816e-06]]"
-0.23,0.18,"[0.0264118938953531, 1.0019985706861951, 0.0027044172416024422, -0.02662013539388268, -0.008933206470539625, -0.0001285164704417582]","[-0.037685883466494395, 0.04854105879837514, 1.2891138421202706, -0.0010857867722869267, 0.03576999912824373, 0.0031894176214366213]","[[1.5541752957279208e-06, -1.1022765416742688e-08, 8.277635492136328e-08, -1.5626060264322506e-06, -2.589662421515879e-06, -2.036087896767204e-07], [-1.1022765416742682e-08, 6.334378162654985e-08, 3.3527870547701436e-09, 7.831446179777526e-09, 2.1685761536773626e-08, -9.242915116980443e-09], [8.277635492136325e-08, 3.3527870547701436e-09, 1.1337749414805533e-07, -8.451775397574542e-08, -1.4914696691315312e-07, -4.719390225685672e-09], [-1.5626060264322506e-06, 7.831446179777534e-09, -8.451775397574546e-08, 1.6640483544424326e-06, 2.5533167171901413e-06, 2.1754318230640316e-07], [-2.5896624215158785e-06, 2.1685761536773632e-08, -1.4914696691315315e-07, 2.5533167171901404e-06, 4.583750121670263e-06, 3.602577353880321e-07], [-2.0360878967672044e-07, -9.242915116980443e-09, -4.719390225685674e-09, 2.1754318230640316e-07, 3.6025773538803216e-07, 4.658488909537773e-07]]"
-0.23,-0.18,"[0.012473270542508593, 1.001905670135099, -0.0018538049911888304, -0.012551966373936857, -0.005499252016340372, -0.0014373295187731698]","[-0.05750518181125619, 0.056525028992905235, 1.0111828252040669, -0.00023490276032833712, 0.05784510025607159, 0.001638395352293598]","[[1.6076080989124904e-06, 1.5861038779206785e-09, 4.549319930539513e-08, -1.6177163163246856e-06, -1.6476677893994028e-06, -1.7804201439746828e-07], [1.5861038779206665e-09, 6.64901133382355e-08, 3.731462765633264e-09, -5.877000215566667e-09, -3.570603254344858e-10, -1.2363265727855444e-08], [4.5493199305395145e-08, 3.731462765633264e-09, 7.129806713716673e-08, -4.879234936189039e-08, -4.983515287421975e-08, -4.507013611539483e-09], [-1.6177163163246858e-06, -5.8770002155666734e-09, -4.879234936189039e-08, 1.725411791228398e-06, 1.6256357475688403e-06, 1.905749145612015e-07], [-1.6476677893994032e-06, -3.5706032543449436e-10, -4.983515287421975e-08, 1.6256357475688403e-06, 1.7950897478209354e-06, 1.9405687608015068e-07], [-1.780420143974683e-07, -1.2363265727855446e-08, -4.507013611539482e-09, 1.905749145612015e-07, 1.9405687608015068e-07, 3.0357914025639653e-07]]"
-0.23,0.23,"[0.033091133038877875, 1.0021110218571423, 0.004529765862833351, -0.03330449046400727, -0.006142541809529355, 0.001707832454550126]","[-0.030954937639032787, 0.0296953858611414, 1.0876361386682225, -0.0005542594993301897, 0.030741550390546046, 0.0008677877063081318]","[[1.4601341582382325e-06, -1.5879296124439193e-08, 3.234508632354585e-08, -1.4661888209791986e-06, -1.7295752294554284e-06, -1.0715108884322271e-07], [-1.587929612443919e-08, 5.948193174287563e-08, 1.6790484607161598e-09, 1.3397027102971113e-08, 2.152687159406398e-08, -5.017743403882517e-09], [3.2345086323545844e-08, 1.6790484607161598e-09, 7.34456981855456e-08, -3.362241712939729e-08, -4.136779780155021e-08, 3.4329023326167985e-09], [-1.4661888209791984e-06, 1.3397027102971118e-08, -3.362241712939729e-08, 1.559434670725667e-06, 1.7028423525727236e-06, 1.1422988861579952e-07], [-1.7295752294554292e-06, 2.1526871594063987e-08, -4.1367797801550224e-08, 1.702842352572724e-06, 2.176460320364523e-06, 1.3478577452343658e-07], [-1.0715108884322273e-07, -5.017743403882515e-09, 3.4329023326167973e-09, 1.1422988861579952e-07, 1.347857745234366e-07, 3.0148073958874815e-07]]"
-0.23,-0.23,"[0.015518683819272594, 1.0018319822884525, -0.004160732664464149, -0.015873257910339677, -0.006273284451408851, -0.0036034174807042926]","[-0.06953626665229473, 0.14972220944298223, 1.1065782033983287, -0.0021723858366312454, 0.07209845359716724, -0.000642596899565061]","[[1.4840512153088717e-06, 1.7143481473717567e-08, 8.110323945036788e-08, -1.5216897968085764e-06, -1.8273398757596987e-06, -4.81915783676785e-07], [1.7143481473717573e-08, 6.326693768815008e-08, 1.1172324266532284e-08, -2.3028468306262897e-08, -2.1032662184374418e-08, -2.1704971665316e-08], [8.110323945036791e-08, 1.1172324266532284e-08, 8.259317958882858e-08, -8.6690001672669e-08, -1.0731682521999547e-07, -2.862519725648013e-08], [-1.5216897968085764e-06, -2.302846830626289e-08, -8.669000167266899e-08, 1.65431067740908e-06, 1.8398688241209694e-06, 5.26180168022178e-07], [-1.8273398757596987e-06, -2.1032662184374395e-08, -1.073168252199954e-07, 1.839868824120969e-06, 2.3922918049462606e-06, 6.311234032042518e-07], [-4.819157836767852e-07, -2.1704971665316e-08, -2.862519725648012e-08, 5.261801680221781e-07, 6.311234032042521e-07, 4.80830883066314e-07]]"
-0.23,0.01,"[0.01261048960359764, 1.0015054772740457, 0.0009157124370342696, -0.012606306243879546, -0.016788842751914265, -0.00104159056546946]","[-0.06625851347970087, 0.04215357513039682, 1.8138652570118505, -0.0004254420550108045, 0.06607612267800828, 0.009619750554018794]","[[1.3862325725659162e-06, -4.2217890358934083e-10, 2.5355140893341524e-07, -1.3945359463754767e-06, -4.596129694891498e-06, -2.1407917860559172e-07], [-4.2217890358934264e-10, 5.715712738776332e-08, 4.000980148802449e-09, -3.27476623239707e-09, 4.918824918529403e-09, -2.610033246077799e-08], [2.535514089334153e-07, 4.00098014880245e-09, 2.4368945572809355e-07, -2.570368544321046e-07, -9.109101507570943e-07, -3.6824405223810926e-08], [-1.3945359463754765e-06, -3.274766232397068e-09, -2.5703685443210444e-07, 1.4859015728972635e-06, 4.534890655751518e-06, 2.289038439925842e-07], [-4.596129694891498e-06, 4.918824918529418e-09, -9.109101507570939e-07, 4.534890655751519e-06, 1.619112640401328e-05, 7.537572198319533e-07], [-2.140791786055918e-07, -2.610033246077799e-08, -3.6824405223810926e-08, 2.2890384399258432e-07, 7.537572198319534e-07, 8.102007866988283e-07]]"
-0.23,-0.01,"[0.011768393723857885, 1.00159230902098, 0.0010437962697508719, -0.011596805119066796, -0.015493448786933957, -0.000697337045165631]","[-0.06560133454745155, 0.031014492534290426, 1.7277861513146764, -0.0002782707703131548, 0.06553615806327746, 0.00947062382584637]","[[1.4918944173885402e-06, -1.9799506395821877e-09, 2.477531640690808e-07, -1.499328054181876e-06, -4.483000753246581e-06, -1.6163771140350052e-07], [-1.979950639582183e-09, 6.14232217558523e-08, 2.64419523846472e-09, -1.8378968091378258e-09, 9.774698620004213e-09, -2.6071294534205472e-08], [2.4775316406908085e-07, 2.64419523846472e-09, 2.3318032876269366e-07, -2.511499993043869e-07, -8.065538782004939e-07, -2.3987965812593906e-08], [-1.4993280541818763e-06, -1.8378968091378219e-09, -2.511499993043869e-07, 1.5959801856017725e-06, 4.418444640958067e-06, 1.7258447372662568e-07], [-4.483000753246582e-06, 9.774698620004215e-09, -8.065538782004941e-07, 4.418444640958067e-06, 1.4312630724013842e-05, 5.157320627833931e-07], [-1.616377114035006e-07, -2.6071294534205472e-08, -2.3987965812593906e-08, 1.725844737266257e-07, 5.157320627833931e-07, 7.748130492147983e-07]]"
